index,value
19090,0.72193
19091,0.6885
19092,0.70552
19093,1.3011
19094,1.8129
19095,2.0017
19096,2.0745
19097,2.0736
19098,1.884
19099,1.1788
19100,0.73535
19101,0.52747
19102,0.44368
19103,0.43172
19104,0.80137
19105,1.5491
19106,1.8156
19107,1.7268
19108,1.6084
19109,1.7974
19110,1.5281
19111,0.96191
19112,0.73376
19113,0.72974
19114,0.71288
19115,0.67694
19116,1.2106
19117,1.7716
19118,1.9946
19119,2.0779
19120,2.0742
19121,1.9573
19122,1.26
19123,0.77311
19124,0.54014
19125,0.44686
19126,0.42193
19127,0.71593
19128,1.4707
19129,1.804
19130,1.7339
19131,1.6088
19132,1.7483
19133,1.6117
19134,1.0163
19135,0.75247
19136,0.73197
19137,0.73515
19138,0.66048
19139,1.1201
19140,1.7228
19141,1.9758
19142,2.0695
19143,2.0798
19144,2.0171
19145,1.3461
19146,0.8191
19147,0.5622
19148,0.45373
19149,0.41727
19150,0.64195
19151,1.3817
19152,1.7945
19153,1.7524
19154,1.6197
19155,1.7002
19156,1.6904
19157,1.0754
19158,0.76858
19159,0.72704
19160,0.74836
19161,0.6521
19162,1.0306
19163,1.6677
19164,1.9562
19165,2.0634
19166,2.0831
19167,2.0589
19168,1.4368
19169,0.86815
19170,0.58362
19171,0.4616
19172,0.41688
19173,0.57969
19174,1.2849
19175,1.7765
19176,1.7692
19177,1.6342
19178,1.6588
19179,1.758
19180,1.1409
19181,0.78913
19182,0.72292
19183,0.7555
19184,0.65243
19185,0.94622
19186,1.6057
19187,1.9334
19188,2.055
19189,2.0839
19190,2.0827
19191,1.5307
19192,0.92269
19193,0.6095
19194,0.47194
19195,0.41888
19196,0.52929
19197,1.1833
19198,1.7492
19199,1.7869
19200,1.6507
19201,1.6267
19202,1.8082
19203,1.212
19204,0.81245
19205,0.71317
19206,0.75265
19207,0.65833
19208,0.86977
19209,1.537
19210,1.9076
19211,2.044
19212,2.0822
19213,2.089
19214,1.625
19215,0.98125
19216,0.63747
19217,0.48276
19218,0.42463
19219,0.4915
19220,1.0812
19221,1.7127
19222,1.7972
19223,1.6695
19224,1.6093
19225,1.8377
19226,1.288
19227,0.84348
19228,0.71218
19229,0.74329
19230,0.66724
19231,0.8028
19232,1.4601
19233,1.8796
19234,2.0316
19235,2.0816
19236,2.0873
19237,1.72
19238,1.0455
19239,0.66519
19240,0.4922
19241,0.42911
19242,0.4621
19243,0.97813
19244,1.6652
19245,1.799
19246,1.6813
19247,1.5961
19248,1.8414
19249,1.369
19250,0.88252
19251,0.71716
19252,0.68145
19253,0.65482
19254,0.73795
19255,1.3727
19256,1.8451
19257,2.008
19258,2.0604
19259,2.0625
19260,1.8097
19261,1.1169
19262,0.70401
19263,0.51795
19264,0.44673
19265,0.44888
19266,0.88067
19267,1.6072
19268,1.8206
19269,1.7283
19270,1.6242
19271,1.838
19272,1.4593
19273,0.92187
19274,0.7173
19275,0.71593
19276,0.6814
19277,0.69317
19278,1.2819
19279,1.8049
19280,1.9995
19281,2.0713
19282,2.0677
19283,1.8994
19284,1.1956
19285,0.74285
19286,0.53138
19287,0.44589
19288,0.43065
19289,0.78315
19290,1.5338
19291,1.8158
19292,1.7332
19293,1.6134
19294,1.791
19295,1.5468
19296,0.97263
19297,0.73441
19298,0.70175
19299,0.70316
19300,0.66619
19301,1.1888
19302,1.7611
19303,1.9826
19304,2.0678
19305,2.0681
19306,1.9709
19307,1.2786
19308,0.78466
19309,0.5502
19310,0.45135
19311,0.42294
19312,0.69974
19313,1.4516
19314,1.8081
19315,1.7486
19316,1.6209
19317,1.7436
19318,1.6319
19319,1.0284
19320,0.74939
19321,0.71903
19322,0.72837
19323,0.65213
19324,1.0967
19325,1.7109
19326,1.9706
19327,2.0687
19328,2.072
19329,2.0264
19330,1.3666
19331,0.82924
19332,0.56405
19333,0.45459
19334,0.41837
19335,0.62723
19336,1.3603
19337,1.7894
19338,1.7516
19339,1.6234
19340,1.6918
19341,1.7076
19342,1.0902
19343,0.77597
19344,0.73014
19345,0.7506
19346,0.65092
19347,1.0102
19348,1.6531
19349,1.952
19350,2.0631
19351,2.0798
19352,2.0644
19353,1.4583
19354,0.88085
19355,0.58935
19356,0.46219
19357,0.41671
19358,0.56715
19359,1.2618
19360,1.771
19361,1.7719
19362,1.6345
19363,1.6491
19364,1.7708
19365,1.1568
19366,0.7948
19367,0.72507
19368,0.75922
19369,0.65506
19370,0.92862
19371,1.5907
19372,1.9286
19373,2.0537
19374,2.0876
19375,2.0868
19376,1.5526
19377,0.936
19378,0.60888
19379,0.47055
19380,0.41849
19381,0.51883
19382,1.1595
19383,1.7381
19384,1.779
19385,1.6468
19386,1.6166
19387,1.8151
19388,1.229
19389,0.82428
19390,0.72806
19391,0.76521
19392,0.66721
19393,0.85667
19394,1.5191
19395,1.9023
19396,2.0445
19397,2.0889
19398,2.0946
19399,1.6482
19400,0.99635
19401,0.63617
19402,0.48164
19403,0.42225
19404,0.48179
19405,1.0552
19406,1.7
19407,1.7904
19408,1.6632
19409,1.597
19410,1.8376
19411,1.3067
19412,0.85557
19413,0.72854
19414,0.76373
19415,0.68236
19416,0.79383
19417,1.4413
19418,1.8717
19419,2.0334
19420,2.0876
19421,2.094
19422,1.7429
19423,1.0622
19424,0.67318
19425,0.4971
19426,0.42458
19427,0.45335
19428,0.95229
19429,1.6516
19430,1.8044
19431,1.6807
19432,1.5847
19433,1.8337
19434,1.3885
19435,0.89074
19436,0.72961
19437,0.75957
19438,0.70205
19439,0.74371
19440,1.359
19441,1.8378
19442,2.0204
19443,2.0849
19444,2.0878
19445,1.8307
19446,1.1317
19447,0.7073
19448,0.51206
19449,0.43327
19450,0.43612
19451,0.85745
19452,1.5926
19453,1.8092
19454,1.7025
19455,1.5898
19456,1.8128
19457,1.4722
19458,0.93252
19459,0.73326
19460,0.74714
19461,0.71495
19462,0.70267
19463,1.2712
19464,1.7995
19465,2.0048
19466,2.081
19467,2.0865
19468,1.9129
19469,1.2078
19470,0.74624
19471,0.52854
19472,0.43734
19473,0.42285
19474,0.76728
19475,1.5213
19476,1.8312
19477,1.7461
19478,1.602
19479,1.7744
19480,1.5579
19481,0.97809
19482,0.72464
19483,0.72518
19484,0.72435
19485,0.67219
19486,1.1794
19487,1.7574
19488,1.9996
19489,2.079
19490,2.0787
19491,1.9808
19492,1.2877
19493,0.78324
19494,0.53945
19495,0.44241
19496,0.41675
19497,0.68876
19498,1.4433
19499,1.7973
19500,1.7271
19501,1.5987
19502,1.7236
19503,1.6353
19504,1.0347
19505,0.76217
19506,0.74113
19507,0.75213
19508,0.66378
19509,1.0945
19510,1.7062
19511,1.9733
19512,2.0704
19513,2.0854
19514,2.0325
19515,1.3733
19516,0.83245
19517,0.5631
19518,0.45095
19519,0.41393
19520,0.62075
19521,1.3528
19522,1.7866
19523,1.747
19524,1.6127
19525,1.6796
19526,1.7101
19527,1.0945
19528,0.77732
19529,0.73062
19530,0.75979
19531,0.65675
19532,1.0074
19533,1.6499
19534,1.9508
19535,2.0623
19536,2.0872
19537,2.0689
19538,1.4638
19539,0.88335
19540,0.58779
19541,0.46021
19542,0.41506
19543,0.56306
19544,1.2556
19545,1.7699
19546,1.7916
19547,1.6412
19548,1.6464
19549,1.7741
19550,1.161
19551,0.7868
19552,0.71439
19553,0.75472
19554,0.65393
19555,0.92334
19556,1.589
19557,1.9254
19558,2.0516
19559,2.0823
19560,2.0848
19561,1.5563
19562,0.93827
19563,0.61717
19564,0.47401
19565,0.42145
19566,0.51824
19567,1.1562
19568,1.7406
19569,1.7876
19570,1.6569
19571,1.6226
19572,1.8187
19573,1.2321
19574,0.82195
19575,0.71964
19576,0.75592
19577,0.6618
19578,0.85095
19579,1.5167
19580,1.9003
19581,2.0425
19582,2.087
19583,2.0933
19584,1.6522
19585,0.99871
19586,0.64657
19587,0.48721
19588,0.42516
19589,0.4814
19590,1.0516
19591,1.7006
19592,1.8018
19593,1.6756
19594,1.6039
19595,1.8409
19596,1.3104
19597,0.85292
19598,0.71726
19599,0.75216
19600,0.67595
19601,0.78789
19602,1.4384
19603,1.8711
19604,2.0316
19605,2.0859
19606,2.0916
19607,1.7469
19608,1.0645
19609,0.67506
19610,0.49686
19611,0.42893
19612,0.45396
19613,0.94918
19614,1.6501
19615,1.8035
19616,1.6859
19617,1.5913
19618,1.8362
19619,1.3921
19620,0.89269
19621,0.7263
19622,0.75166
19623,0.69679
19624,0.73908
19625,1.3544
19626,1.8358
19627,2.0185
19628,2.0834
19629,2.0846
19630,1.8346
19631,1.1352
19632,0.71064
19633,0.51431
19634,0.43506
19635,0.43633
19636,0.85346
19637,1.5896
19638,1.8094
19639,1.7066
19640,1.5935
19641,1.813
19642,1.4766
19643,0.93513
19644,0.73229
19645,0.74298
19646,0.71249
19647,0.69938
19648,1.2661
19649,1.798
19650,2.0036
19651,2.0808
19652,2.0803
19653,1.9153
19654,1.2115
19655,0.74555
19656,0.5256
19657,0.441
19658,0.4246
19659,0.76432
19660,1.5183
19661,1.8043
19662,1.7192
19663,1.5977
19664,1.7725
19665,1.561
19666,0.98522
19667,0.74718
19668,0.74104
19669,0.73173
19670,0.67399
19671,1.1752
19672,1.7523
19673,1.9899
19674,2.0772
19675,2.0794
19676,1.9833
19677,1.2944
19678,0.79074
19679,0.54723
19680,0.44772
19681,0.4183
19682,0.68436
19683,1.4359
19684,1.8012
19685,1.7384
19686,1.6089
19687,1.726
19688,1.6436
19689,1.0391
19690,0.75856
19691,0.72369
19692,0.74116
19693,0.65669
19694,1.0844
19695,1.7018
19696,1.9674
19697,2.068
19698,2.0774
19699,2.0348
19700,1.3811
19701,0.83864
19702,0.57166
19703,0.4575
19704,0.41757
19705,0.6166
19706,1.3447
19707,1.7909
19708,1.7613
19709,1.6279
19710,1.6851
19711,1.7191
19712,1.1001
19713,0.77482
19714,0.72338
19715,0.74927
19716,0.64963
19717,0.99588
19718,1.6444
19719,1.9476
19720,2.0602
19721,2.0837
19722,2.0702
19723,1.4734
19724,0.88893
19725,0.59357
19726,0.46546
19727,0.41785
19728,0.55864
19729,1.2455
19730,1.7676
19731,1.7778
19732,1.642
19733,1.6455
19734,1.7802
19735,1.1681
19736,0.79621
19737,0.71595
19738,0.75437
19739,0.65349
19740,0.91492
19741,1.58
19742,1.9268
19743,2.053
19744,2.0821
19745,2.0855
19746,1.567
19747,0.9441
19748,0.61432
19749,0.47347
19750,0.42118
19751,0.51368
19752,1.1444
19753,1.7341
19754,1.7829
19755,1.654
19756,1.6177
19757,1.8219
19758,1.2406
19759,0.82773
19760,0.72605
19761,0.76068
19762,0.6657
19763,0.84461
19764,1.5073
19765,1.8979
19766,2.0426
19767,2.0883
19768,2.0935
19769,1.6631
19770,1.0063
19771,0.64566
19772,0.48324
19773,0.42157
19774,0.47656
19775,1.039
19776,1.6945
19777,1.7954
19778,1.6653
19779,1.5934
19780,1.8382
19781,1.3188
19782,0.85902
19783,0.72759
19784,0.7632
19785,0.68568
19786,0.78564
19787,1.4302
19788,1.8671
19789,2.0313
19790,2.0876
19791,2.0938
19792,1.7562
19793,1.0717
19794,0.67804
19795,0.49929
19796,0.42688
19797,0.4506
19798,0.9384
19799,1.6438
19800,1.8036
19801,1.6843
19802,1.586
19803,1.8323
19804,1.4003
19805,0.89708
19806,0.72786
19807,0.75477
19808,0.70234
19809,0.73652
19810,1.3462
19811,1.8323
19812,2.0175
19813,2.0839
19814,2.086
19815,1.843
19816,1.1423
19817,0.71411
19818,0.51573
19819,0.43554
19820,0.43472
19821,0.84413
19822,1.583
19823,1.827
19824,1.7184
19825,1.5969
19826,1.8108
19827,1.4855
19828,0.93598
19829,0.72394
19830,0.7335
19831,0.70977
19832,0.69416
19833,1.2573
19834,1.7941
19835,1.9991
19836,2.0775
19837,2.0674
19838,1.7884
19839,1.1938
19840,0.74361
19841,0.52748
19842,0.44072
19843,0.46885
19844,0.81605
19845,1.5452
19846,1.8159
19847,1.7233
19848,1.64
19849,1.8469
19850,1.5477
19851,0.96965
19852,0.73813
19853,0.72628
19854,0.67578
19855,0.64695
19856,1.185
19857,1.7602
19858,1.99
19859,2.0655
19860,2.0482
19861,1.9672
19862,1.2787
19863,0.78369
19864,0.54693
19865,0.45592
19866,0.42859
19867,0.70211
19868,1.4528
19869,1.807
19870,1.7507
19871,1.6336
19872,1.754
19873,1.6343
19874,1.0294
19875,0.75103
19876,0.71249
19877,0.71722
19878,0.64509
19879,1.093
19880,1.709
19881,1.9674
19882,2.0638
19883,2.0696
19884,2.027
19885,1.3693
19886,0.83264
19887,0.56966
19888,0.45741
19889,0.41977
19890,0.62581
19891,1.3573
19892,1.7927
19893,1.7621
19894,1.6308
19895,1.6946
19896,1.7112
19897,1.0921
19898,0.76805
19899,0.71127
19900,0.73939
19901,0.64533
19902,1.0048
19903,1.6518
19904,1.9478
19905,2.0588
19906,2.0747
19907,2.0636
19908,1.4614
19909,0.88325
19910,0.58673
19911,0.46406
19912,0.41949
19913,0.56631
19914,1.2588
19915,1.7669
19916,1.7691
19917,1.6401
19918,1.653
19919,1.7742
19920,1.1601
19921,0.79798
19922,0.724
19923,0.75491
19924,0.65201
19925,0.92396
19926,1.5862
19927,1.9272
19928,2.0529
19929,2.0847
19930,2.0859
19931,1.5576
19932,0.93902
19933,0.61356
19934,0.47142
19935,0.41996
19936,0.51727
19937,1.154
19938,1.7387
19939,1.7817
19940,1.651
19941,1.6182
19942,1.8181
19943,1.2332
19944,0.82345
19945,0.71572
19946,0.75299
19947,0.6623
19948,0.85056
19949,1.5149
19950,1.9014
19951,2.0423
19952,2.0838
19953,2.0906
19954,1.653
19955,0.99934
19956,0.64342
19957,0.48583
19958,0.42606
19959,0.48194
19960,1.0507
19961,1.6992
19962,1.798
19963,1.674
19964,1.605
19965,1.8417
19966,1.3116
19967,0.85542
19968,0.71979
19969,0.75295
19970,0.67572
19971,0.78686
19972,1.4366
19973,1.8691
19974,2.0308
19975,2.0857
19976,2.0905
19977,1.7484
19978,1.0661
19979,0.67648
19980,0.49822
19981,0.43019
19982,0.45423
19983,0.94723
19984,1.6488
19985,1.8075
19986,1.6905
19987,1.5946
19988,1.8376
19989,1.3945
19990,0.89215
19991,0.7232
19992,0.74946
19993,0.69484
19994,0.73659
19995,1.3522
19996,1.8348
19997,2.018
19998,2.0823
19999,2.0867
20000,1.8384
20001,1.1376
20002,0.71095
20003,0.51128
20004,0.43306
20005,0.43454
20006,0.84953
20007,1.5874
20008,1.8074
20009,1.7009
20010,1.5881
20011,1.809
20012,1.4787
20013,0.93709
20014,0.73436
20015,0.74156
20016,0.71561
20017,0.70013
20018,1.2638
20019,1.7967
20020,2.0064
20021,2.0825
20022,2.0823
20023,1.9177
20024,1.2139
20025,0.74642
20026,0.52673
20027,0.44026
20028,0.42369
20029,0.76148
20030,1.5163
20031,1.8052
20032,1.7195
20033,1.5963
20034,1.77
20035,1.563
20036,0.98619
20037,0.74638
20038,0.74209
20039,0.73372
20040,0.67432
20041,1.1735
20042,1.7512
20043,1.9877
20044,2.075
20045,2.0825
20046,1.9857
20047,1.2964
20048,0.79197
20049,0.54574
20050,0.44508
20051,0.41663
20052,0.68179
20053,1.4332
20054,1.7985
20055,1.7339
20056,1.6032
20057,1.721
20058,1.6447
20059,1.0408
20060,0.76176
20061,0.73863
20062,0.75082
20063,0.66095
20064,1.084
20065,1.7006
20066,1.9694
20067,2.0695
20068,2.0848
20069,2.0374
20070,1.3831
20071,0.83832
20072,0.56765
20073,0.45284
20074,0.41292
20075,0.61332
20076,1.3421
20077,1.7858
20078,1.7523
20079,1.6135
20080,1.6739
20081,1.7174
20082,1.1013
20083,0.77777
20084,0.73046
20085,0.76174
20086,0.65745
20087,0.99851
20088,1.6439
20089,1.957
20090,2.0671
20091,2.0855
20092,2.0712
20093,1.4732
20094,0.88725
20095,0.5858
20096,0.46108
20097,0.41539
20098,0.5579
20099,1.2462
20100,1.7632
20101,1.7632
20102,1.6303
20103,1.6387
20104,1.7775
20105,1.1675
20106,0.80166
20107,0.72453
20108,0.76386
20109,0.65935
20110,0.91864
20111,1.5792
20112,1.9346
20113,2.0601
20114,2.0867
20115,2.0888
20116,1.567
20117,0.94298
20118,0.61332
20119,0.47071
20120,0.41806
20121,0.51235
20122,1.1438
20123,1.7341
20124,1.8231
20125,1.6638
20126,1.6172
20127,1.8218
20128,1.2407
20129,0.81423
20130,0.70691
20131,0.75189
20132,0.66284
20133,0.84357
20134,1.5112
20135,1.8955
20136,2.0387
20137,2.0824
20138,2.0917
20139,1.6611
20140,1.0042
20141,0.64982
20142,0.48855
20143,0.42688
20144,0.47903
20145,1.0429
20146,1.6967
20147,1.8024
20148,1.6788
20149,1.6051
20150,1.8424
20151,1.3176
20152,0.85596
20153,0.71236
20154,0.74134
20155,0.67266
20156,0.78103
20157,1.4305
20158,1.8684
20159,2.0282
20160,2.0817
20161,2.0851
20162,1.7541
20163,1.0704
20164,0.67413
20165,0.49617
20166,0.43143
20167,0.45382
20168,0.94128
20169,1.6449
20170,1.801
20171,1.6882
20172,1.5953
20173,1.8374
20174,1.3998
20175,0.89724
20176,0.73238
20177,0.75265
20178,0.69653
20179,0.73384
20180,1.3454
20181,1.8358
20182,2.0261
20183,2.0871
20184,2.0853
20185,1.8439
20186,1.1429
20187,0.70923
20188,0.50862
20189,0.43392
20190,0.43396
20191,0.84284
20192,1.5831
20193,1.8007
20194,1.6981
20195,1.5876
20196,1.8064
20197,1.4842
20198,0.94198
20199,0.74101
20200,0.75264
20201,0.7212
20202,0.69966
20203,1.2577
20204,1.7926
20205,2.0037
20206,2.0802
20207,2.0871
20208,1.9237
20209,1.2203
20210,0.7529
20211,0.52855
20212,0.43871
20213,0.42167
20214,0.75451
20215,1.5096
20216,1.8238
20217,1.7409
20218,1.6007
20219,1.7668
20220,1.5705
20221,0.98739
20222,0.73178
20223,0.72946
20224,0.72957
20225,0.6704
20226,1.1657
20227,1.7499
20228,1.983
20229,2.0735
20230,2.0771
20231,1.9893
20232,1.301
20233,0.79609
20234,0.55215
20235,0.44972
20236,0.41872
20237,0.67825
20238,1.4284
20239,1.8021
20240,1.7443
20241,1.6138
20242,1.7238
20243,1.6509
20244,1.0439
20245,0.75414
20246,0.72775
20247,0.74196
20248,0.65531
20249,1.0762
20250,1.6973
20251,1.9662
20252,2.0676
20253,2.0781
20254,2.0388
20255,1.389
20256,0.84271
20257,0.57364
20258,0.45847
20259,0.41749
20260,0.61101
20261,1.3364
20262,1.7892
20263,1.7628
20264,1.6293
20265,1.6812
20266,1.725
20267,1.1058
20268,0.77667
20269,0.72301
20270,0.74998
20271,0.6497
20272,0.98861
20273,1.639
20274,1.9457
20275,2.0595
20276,2.0841
20277,2.0722
20278,1.4814
20279,0.89429
20280,0.59662
20281,0.4661
20282,0.41838
20283,0.55443
20284,1.237
20285,1.7654
20286,1.7769
20287,1.6432
20288,1.6432
20289,1.7846
20290,1.1742
20291,0.80016
20292,0.71461
20293,0.75384
20294,0.65375
20295,0.90798
20296,1.5735
20297,1.9244
20298,2.0522
20299,2.0838
20300,2.087
20301,1.576
20302,0.94992
20303,0.62122
20304,0.47526
20305,0.42131
20306,0.50979
20307,1.1343
20308,1.7322
20309,1.8148
20310,1.669
20311,1.6203
20312,1.8264
20313,1.2485
20314,0.82013
20315,0.70916
20316,0.74864
20317,0.66102
20318,0.83509
20319,1.5022
20320,1.8932
20321,2.0378
20322,2.0821
20323,2.0885
20324,1.671
20325,1.0113
20326,0.65241
20327,0.48992
20328,0.4276
20329,0.47639
20330,1.0319
20331,1.6918
20332,1.8011
20333,1.6788
20334,1.6041
20335,1.8433
20336,1.3262
20337,0.86067
20338,0.72051
20339,0.75127
20340,0.67799
20341,0.77646
20342,1.4218
20343,1.8665
20344,2.0314
20345,2.0863
20346,2.0875
20347,1.7643
20348,1.0778
20349,0.67677
20350,0.49534
20351,0.42952
20352,0.45015
20353,0.93001
20354,1.6388
20355,1.7996
20356,1.6844
20357,1.5892
20358,1.8326
20359,1.4081
20360,0.90212
20361,0.73123
20362,0.75316
20363,0.70174
20364,0.73134
20365,1.3371
20366,1.8312
20367,2.0193
20368,2.0857
20369,2.0897
20370,1.8533
20371,1.1506
20372,0.71728
20373,0.51675
20374,0.43492
20375,0.43191
20376,0.83325
20377,1.5759
20378,1.8107
20379,1.7086
20380,1.5907
20381,1.8031
20382,1.4935
20383,0.94422
20384,0.73483
20385,0.74594
20386,0.72007
20387,0.6951
20388,1.2487
20389,1.7891
20390,2.0012
20391,2.0799
20392,2.0865
20393,1.9316
20394,1.2278
20395,0.75725
20396,0.53356
20397,0.43972
20398,0.42078
20399,0.74638
20400,1.502
20401,1.8084
20402,1.7257
20403,1.5955
20404,1.7597
20405,1.5776
20406,0.99398
20407,0.74641
20408,0.7404
20409,0.73812
20410,0.67205
20411,1.1587
20412,1.744
20413,1.9843
20414,2.0747
20415,2.0846
20416,1.9959
20417,1.3101
20418,0.7992
20419,0.55243
20420,0.44782
20421,0.41621
20422,0.6699
20423,1.419
20424,1.8
20425,1.7423
20426,1.6085
20427,1.7146
20428,1.6577
20429,1.0498
20430,0.76128
20431,0.73315
20432,0.74949
20433,0.65798
20434,1.069
20435,1.6921
20436,1.9657
20437,2.0676
20438,2.0842
20439,2.0442
20440,1.3978
20441,0.84571
20442,0.5742
20443,0.45772
20444,0.41593
20445,0.60433
20446,1.327
20447,1.785
20448,1.7626
20449,1.6268
20450,1.6738
20451,1.7302
20452,1.112
20453,0.77853
20454,0.72477
20455,0.75445
20456,0.65226
20457,0.98215
20458,1.6335
20459,1.9503
20460,2.0634
20461,2.0834
20462,2.074
20463,1.4894
20464,0.89694
20465,0.59135
20466,0.46374
20467,0.41703
20468,0.54968
20469,1.2288
20470,1.7585
20471,1.7679
20472,1.6361
20473,1.6362
20474,1.7871
20475,1.18
20476,0.80714
20477,0.72988
20478,0.76446
20479,0.65984
20480,0.90466
20481,1.567
20482,1.9219
20483,2.0538
20484,2.0873
20485,2.0898
20486,1.5838
20487,0.95474
20488,0.62093
20489,0.47491
20490,0.42061
20491,0.50614
20492,1.1256
20493,1.7281
20494,1.7839
20495,1.6548
20496,1.6112
20497,1.8262
20498,1.254
20499,0.8327
20500,0.71533
20501,0.75363
20502,0.6666
20503,0.83256
20504,1.4937
20505,1.8912
20506,2.038
20507,2.0835
20508,2.0922
20509,1.6793
20510,1.0176
20511,0.65447
20512,0.49083
20513,0.42448
20514,0.47235
20515,1.0215
20516,1.6869
20517,1.8043
20518,1.6764
20519,1.597
20520,1.8412
20521,1.3336
20522,0.86322
20523,0.72256
20524,0.75559
20525,0.68379
20526,0.77351
20527,1.4155
20528,1.861
20529,2.0281
20530,2.087
20531,2.0915
20532,1.7729
20533,1.0841
20534,0.68623
20535,0.50303
20536,0.43086
20537,0.44794
20538,0.92112
20539,1.6338
20540,1.8088
20541,1.6943
20542,1.5919
20543,1.8316
20544,1.4162
20545,0.90335
20546,0.72256
20547,0.73171
20548,0.69733
20549,0.7255
20550,1.3294
20551,1.8254
20552,2.0102
20553,2.0787
20554,2.0807
20555,1.8584
20556,1.1561
20557,0.72265
20558,0.52057
20559,0.43802
20560,0.43323
20561,0.8275
20562,1.5705
20563,1.8138
20564,1.7162
20565,1.5986
20566,1.8051
20567,1.5014
20568,0.94751
20569,0.73084
20570,0.72806
20571,0.71063
20572,0.68748
20573,1.2393
20574,1.7855
20575,1.9955
20576,2.077
20577,2.0753
20578,1.936
20579,1.2346
20580,0.76057
20581,0.53437
20582,0.4454
20583,0.42388
20584,0.74094
20585,1.4956
20586,1.8075
20587,1.7305
20588,1.6069
20589,1.7631
20590,1.5866
20591,0.99928
20592,0.74915
20593,0.73473
20594,0.73088
20595,0.66523
20596,1.1475
20597,1.7381
20598,1.9849
20599,2.0752
20600,2.077
20601,2.0005
20602,1.3195
20603,0.8026
20604,0.54889
20605,0.44896
20606,0.41742
20607,0.663
20608,1.4098
20609,1.7928
20610,1.7372
20611,1.6101
20612,1.7114
20613,1.6664
20614,1.0577
20615,0.76852
20616,0.73633
20617,0.75099
20618,0.65675
20619,1.0586
20620,1.6842
20621,1.9638
20622,2.0669
20623,2.0833
20624,2.0483
20625,1.4091
20626,0.85275
20627,0.57817
20628,0.45926
20629,0.41626
20630,0.59726
20631,1.3148
20632,1.7831
20633,1.7642
20634,1.629
20635,1.6697
20636,1.739
20637,1.1204
20638,0.7809
20639,0.71783
20640,0.75214
20641,0.65096
20642,0.97088
20643,1.6253
20644,1.9466
20645,2.0608
20646,2.0812
20647,2.0758
20648,1.5014
20649,0.90429
20650,0.5919
20651,0.46398
20652,0.418
20653,0.54381
20654,1.2156
20655,1.7547
20656,1.7665
20657,1.6378
20658,1.6326
20659,1.7937
20660,1.1894
20661,0.80977
20662,0.71984
20663,0.7575
20664,0.65801
20665,0.89375
20666,1.557
20667,1.9182
20668,2.0496
20669,2.0846
20670,2.0896
20671,1.5969
20672,0.9634
20673,0.62048
20674,0.47501
20675,0.42149
20676,0.50124
20677,1.1109
20678,1.7219
20679,1.782
20680,1.6557
20681,1.6087
20682,1.8299
20683,1.2651
20684,0.83871
20685,0.72761
20686,0.76319
20687,0.67201
20688,0.82477
20689,1.4825
20690,1.8917
20691,2.0407
20692,2.086
20693,2.0924
20694,1.6928
20695,1.0263
20696,0.65558
20697,0.48843
20698,0.42639
20699,0.46885
20700,1.0069
20701,1.6797
20702,1.7982
20703,1.6762
20704,1.5961
20705,1.8416
20706,1.3451
20707,0.87101
20708,0.72191
20709,0.75134
20710,0.6847
20711,0.76541
20712,1.4021
20713,1.8616
20714,2.036
20715,2.0884
20716,2.0898
20717,1.7866
20718,1.0946
20719,0.68387
20720,0.49761
20721,0.42668
20722,0.4433
20723,0.90534
20724,1.6249
20725,1.7987
20726,1.6825
20727,1.5807
20728,1.8233
20729,1.4268
20730,0.91213
20731,0.73213
20732,0.75946
20733,0.71314
20734,0.72557
20735,1.3182
20736,1.8215
20737,2.0148
20738,2.0889
20739,2.0891
20740,1.8705
20741,1.1671
20742,0.72542
20743,0.51324
20744,0.43365
20745,0.42834
20746,0.81339
20747,1.5604
20748,1.8016
20749,1.7006
20750,1.5843
20751,1.7918
20752,1.5112
20753,0.95646
20754,0.74251
20755,0.72573
20756,0.71929
20757,0.68815
20758,1.2284
20759,1.7789
20760,2.0058
20761,2.0809
20762,2.0851
20763,1.9465
20764,1.2462
20765,0.76278
20766,0.53132
20767,0.43791
20768,0.41844
20769,0.72789
20770,1.4849
20771,1.8006
20772,1.7169
20773,1.5897
20774,1.7459
20775,1.5945
20776,1.0069
20777,0.75579
20778,0.74857
20779,0.74875
20780,0.67209
20781,1.1404
20782,1.7326
20783,1.9818
20784,2.0741
20785,2.0857
20786,2.0074
20787,1.3286
20788,0.80985
20789,0.55868
20790,0.45083
20791,0.41588
20792,0.6551
20793,1.3998
20794,1.7996
20795,1.7498
20796,1.6138
20797,1.7062
20798,1.6745
20799,1.0624
20800,0.76222
20801,0.71639
20802,0.74434
20803,0.65327
20804,1.0489
20805,1.6803
20806,1.9588
20807,2.0653
20808,2.0784
20809,2.0506
20810,1.4169
20811,0.85805
20812,0.58077
20813,0.46022
20814,0.41734
20815,0.59237
20816,1.3065
20817,1.7815
20818,1.7655
20819,1.6321
20820,1.6681
20821,1.7449
20822,1.1262
20823,0.78479
20824,0.72531
20825,0.75409
20826,0.65117
20827,0.96359
20828,1.6195
20829,1.9564
20830,2.0672
20831,2.0843
20832,2.0785
20833,1.5101
20834,0.90721
20835,0.59517
20836,0.46549
20837,0.41801
20838,0.53921
20839,1.2069
20840,1.7519
20841,1.7705
20842,1.6401
20843,1.6301
20844,1.7975
20845,1.1954
20846,0.81287
20847,0.72446
20848,0.7626
20849,0.66081
20850,0.88853
20851,1.5516
20852,1.914
